Entry Date,ID,Exit Date,Pages Viewed,Conversion
2015-01-10 19:01:09,4532634696927214592,2015-01-10 19:01:25,1,No
2015-01-10 19:04:54,4166412521763063808,2015-01-10 19:04:55,1,No
2015-01-10 19:05:36,1159955639756867584,n/a,10,No
2015-01-10 19:06:40,4472276446812594176,2015-01-10 19:08:39,8,No
2015-01-10 19:09:59,9077642364448925696,2015-01-10 19:10:10,1,No
2015-01-10 19:15:54,3927984206490816512,2015-01-10 19:16:26,1,No
2015-01-10 19:17:35,1616322503743026176,2015-01-10 19:17:39,1,No
2015-01-10 19:18:14,6201824410671777792,2015-01-10 19:20:52,8,No
2015-01-10 19:29:51,3766653946769904640,2015-01-10 19:29:54,1,No
2015-01-10 19:29:57,4618430282195533824,2015-01-10 19:32:23,1,No
2015-01-10 19:31:48,6718154732279463936,2015-01-10 19:31:51,1,No
2015-01-10 19:37:07,8576554849596986368,2015-01-10 19:42:25,1,No
2015-01-10 19:41:13,7489131643072091136,2015-01-10 19:41:15,1,No
2015-01-10 19:41:43,2412695000535087104,n/a,2,No
2015-01-10 19:42:55,2479266192631674880,2015-01-10 19:46:50,1,No
2015-01-10 19:43:30,4561529704679752704,2015-01-10 19:49:13,4,No
2015-01-10 19:44:18,929410282289314816,2015-01-10 19:44:21,1,No
2015-01-10 19:53:34,5056455446496047104,2015-01-10 19:53:39,1,No
2015-01-10 20:07:54,4219640633952040960,2015-01-10 20:08:02,1,No
2015-01-10 20:08:04,6027045920210616320,2015-01-10 20:08:09,1,No
2015-01-10 20:13:51,677553775060225024,2015-01-10 20:14:56,10,No
2015-01-10 20:13:50,7266380484219710464,2015-01-10 20:15:28,1,No
2015-01-10 20:26:15,5588413241885949952,2015-01-10 20:26:32,1,No
2015-01-10 20:33:55,8763313366797470720,n/a,10,No
2015-01-10 20:41:56,5083690740211865600,2015-01-10 20:41:56,1,No
2015-01-10 20:56:13,667341107813193728,2015-01-10 20:59:19,7,No
2015-01-10 20:59:38,5144768570152180736,2015-01-10 21:01:49,3,No
2015-01-10 21:01:41,2263355331611433984,2015-01-10 21:01:52,1,No
2015-01-10 21:12:05,4019110670064280576,2015-01-10 21:15:25,7,No
2015-01-10 21:12:22,1761840073104765952,2015-01-10 21:17:12,2,No
2015-01-10 21:12:39,7802164436727050240,2015-01-10 21:12:47,1,No
2015-01-10 21:12:44,6622073742896185344,2015-01-10 21:12:59,1,No
2015-01-10 21:21:52,8752516721469884416,2015-01-10 21:22:53,7,No
2015-01-10 21:23:04,8319464791345633280,2015-01-10 21:28:41,9,No
2015-01-10 21:25:31,2741268408409314304,2015-01-10 21:27:50,5,No
2015-01-10 21:29:45,8958267900207226880,2015-01-10 21:31:54,6,No
2015-01-10 21:30:57,5944921350255468544,2015-01-10 21:32:45,7,No
2015-01-10 21:32:00,6165995927973511168,2015-01-10 21:32:09,1,No
2015-01-10 21:37:12,7933783915298975744,2015-01-10 21:37:19,1,No
2015-01-10 21:38:16,628128096282865664,2015-01-10 21:38:32,1,No
2015-01-10 21:43:45,4856294662148145152,2015-01-10 21:43:50,1,No
2015-01-10 21:53:50,7293021414705396736,2015-01-10 21:55:12,6,No
2015-01-10 21:54:15,8893583933849791488,2015-01-10 21:55:31,7,No
2015-01-10 21:59:03,5461420109061752832,n/a,1,No
2015-01-10 22:01:24,3874869848848683008,2015-01-10 22:01:29,1,No
2015-01-10 22:05:46,7712592882619799552,2015-01-10 22:07:59,8,No
2015-01-10 22:10:28,2652022393091599360,2015-01-10 22:10:32,1,No
2015-01-10 22:11:05,658815751712761856,2015-01-10 22:11:30,1,No
2015-01-10 22:16:20,1598488598574143488,2015-01-10 22:20:39,2,No
2015-01-10 22:20:48,2571461058918366208,2015-01-10 22:22:57,10,No
2015-01-10 22:32:38,2943169289446044672,2015-01-10 22:32:39,1,No
2015-01-10 22:34:23,261498293589575680,2015-01-10 22:37:24,6,No
2015-01-10 22:37:06,8471424114232335360,2015-01-10 22:38:33,8,No
2015-01-10 22:41:19,6096984931630629888,2015-01-10 22:43:25,8,No
2015-01-10 22:40:36,1291477951818000384,2015-01-10 22:42:34,10,No
2015-01-10 22:48:40,5253541598003777536,2015-01-10 22:51:07,1,No
2015-01-10 22:51:43,8872610835855732736,2015-01-10 22:51:52,1,No
2015-01-10 22:51:30,4588575358822773760,n/a,10,No
2015-01-10 22:57:42,418526113132264448,2015-01-10 22:58:43,6,No
2015-01-10 23:08:19,249677558839587840,2015-01-10 23:09:29,8,No
2015-01-10 23:13:35,3790353314201952256,2015-01-10 23:14:01,1,No
2015-01-10 23:15:48,8023829385782433792,2015-01-10 23:20:48,4,No
2015-01-10 23:15:59,3408433246125027328,2015-01-10 23:19:49,7,No
2015-01-10 23:28:40,7783609266652454912,2015-01-10 23:28:45,1,No
2015-01-10 23:44:11,7468860300570557440,2015-01-10 23:44:12,1,No
2015-01-10 23:52:28,2294707501705752576,2015-01-10 23:52:51,1,No
2015-01-10 23:58:33,4534128183896060928,2015-01-11 00:00:14,9,No
2015-01-10 23:58:50,3978689958341941248,2015-01-11 00:00:25,7,No
2015-01-11 00:00:13,1906065378494106624,2015-01-11 00:01:24,15,Yes
2015-01-11 00:06:55,2957022139892579328,n/a,5,No
2015-01-11 00:10:10,688635991406248960,2015-01-11 00:11:58,10,No
2015-01-11 00:12:18,1111826745590325248,2015-01-11 00:12:20,1,No
2015-01-11 00:12:37,3873370952705920000,2015-01-11 00:12:45,1,No
2015-01-11 00:16:27,3761811362441268224,2015-01-11 00:17:46,8,No
2015-01-11 00:16:09,8686774405116905472,n/a,1,No
2015-01-11 00:19:08,2958239207157100544,2015-01-11 00:20:35,3,No
2015-01-11 00:28:02,4409263267717901312,2015-01-11 00:28:17,1,No
2015-01-11 00:47:46,2445855762647773184,2015-01-11 00:49:01,4,No
2015-01-11 01:13:41,4656276466306569216,2015-01-11 01:13:45,1,No
2015-01-11 01:19:54,2722751676171111424,2015-01-11 01:27:43,10,No
2015-01-11 01:55:23,8029483610625783808,2015-01-11 01:55:56,1,No
2015-01-11 02:01:49,1739640068233442304,2015-01-11 02:01:50,1,No
2015-01-11 02:26:20,957827738421330944,2015-01-11 02:29:58,3,No
2015-01-11 05:59:30,7055776180945134592,2015-01-11 05:59:58,1,No
2015-01-11 06:04:15,1642590960558843904,2015-01-11 06:07:39,4,No
2015-01-11 06:30:54,4324352758813888512,2015-01-11 06:33:27,6,No
2015-01-11 06:52:58,3773847827412340736,2015-01-11 06:53:02,1,No
2015-01-11 06:58:58,3244616493654473728,2015-01-11 07:00:37,10,No
2015-01-11 07:08:33,7196997454667435008,2015-01-11 07:09:37,6,No
2015-01-11 07:08:23,6233629241637411840,2015-01-11 07:14:06,5,Yes
2015-01-11 07:11:32,4197854983320088576,2015-01-11 07:11:59,1,No
2015-01-11 07:23:01,7543214489244656640,n/a,1,No
2015-01-11 07:42:58,2678500436187639808,2015-01-11 07:47:13,6,No
2015-01-11 08:00:05,3821961647792588800,n/a,1,No
2015-01-11 08:12:49,480142668330850304,2015-01-11 08:12:51,1,No
2015-01-11 08:15:51,2401166007301795840,2015-01-11 08:31:18,13,Yes
2015-01-11 08:18:31,770255207332389888,2015-01-11 08:19:51,1,No
2015-01-11 08:23:33,1591993066345604096,2015-01-11 08:25:46,6,No
2015-01-11 08:26:54,3687473752175192064,2015-01-11 08:28:45,5,No
2015-01-11 08:43:27,8981432335965722624,2015-01-11 08:44:28,10,No
2015-01-11 08:49:39,2196098263902866432,2015-01-11 08:49:44,1,No
2015-01-11 08:52:54,8465963858725046272,2015-01-11 08:55:36,1,No
2015-01-11 08:53:02,503091398553546752,2015-01-11 08:53:02,1,No
2015-01-11 08:54:51,6484102529226036224,2015-01-11 08:56:32,1,No
2015-01-11 08:58:02,7897751824212346880,n/a,1,No
2015-01-11 09:03:29,1777626604089714688,2015-01-11 09:05:00,4,No
2015-01-11 09:01:43,4582736536041278464,2015-01-11 09:04:04,9,No
2015-01-11 09:02:59,4841465907943720960,2015-01-11 09:06:17,1,No
2015-01-11 09:04:59,6440136860709914624,2015-01-11 09:07:58,1,No
2015-01-11 09:18:14,7939645535901196288,2015-01-11 09:21:14,9,No
2015-01-11 09:19:55,5198387388971197440,2015-01-11 09:23:10,2,No
2015-01-11 09:21:16,8661259138340957184,2015-01-11 09:24:57,4,No
2015-01-11 09:21:21,2607042207198231552,2015-01-11 09:21:27,1,No
2015-01-11 09:23:53,3177545316412057600,n/a,1,No
2015-01-11 09:27:25,904751782713408512,2015-01-11 09:28:37,5,No
2015-01-11 09:28:52,5814848163152136192,2015-01-11 09:28:54,1,No
2015-01-11 09:29:50,7018728295846132736,2015-01-11 09:29:55,1,No
2015-01-11 09:34:16,6132935139130304512,n/a,6,No
2015-01-11 09:35:30,522617855476537344,2015-01-11 09:35:33,1,No
2015-01-11 09:39:35,5812289099238895616,2015-01-11 09:43:19,5,Yes
2015-01-11 10:00:37,2504540591101685760,2015-01-11 10:01:57,3,No
2015-01-11 10:04:28,4780947889270785024,2015-01-11 10:04:53,1,No
2015-01-11 10:06:49,7784112747429917696,2015-01-11 10:08:10,2,No
2015-01-11 10:09:12,8016124141644977152,2015-01-11 10:09:19,1,No
2015-01-11 10:12:25,8705340397427746816,2015-01-11 10:12:45,1,No
2015-01-11 10:16:28,1983465567776974848,2015-01-11 10:18:37,4,No
2015-01-11 10:21:42,5856754880833471488,2015-01-11 10:22:56,2,No
2015-01-11 10:22:21,4379855966243663872,2015-01-11 10:25:14,9,No
2015-01-11 10:24:57,4454816712440295424,n/a,1,No
2015-01-11 10:37:30,7704864741321539584,2015-01-11 10:37:33,1,No
2015-01-11 10:45:00,2160030443993059328,2015-01-11 10:46:20,8,No
2015-01-11 10:44:44,7989276273001920512,2015-01-11 10:44:45,1,No
2015-01-11 10:44:56,5040807086311413760,2015-01-11 10:46:28,9,No
2015-01-11 10:47:38,2785684636962743296,2015-01-11 10:48:25,1,No
2015-01-11 10:50:45,623690634815546368,2015-01-11 10:53:11,2,No
2015-01-11 10:56:54,5442131018518637568,2015-01-11 10:56:54,1,No
2015-01-11 10:57:07,8849664190073782272,2015-01-11 10:57:27,1,No
2015-01-11 11:00:21,8325403574842103808,2015-01-11 11:00:30,1,No
2015-01-11 10:59:27,1690082332548819968,2015-01-11 11:00:33,4,No
2015-01-11 11:00:32,6957432627310015488,2015-01-11 11:00:53,1,No
2015-01-11 11:05:22,281981070938034176,2015-01-11 11:08:14,6,No
2015-01-11 11:08:10,6290192895744179200,2015-01-11 11:09:29,5,No
2015-01-11 11:07:23,139895214255067136,2015-01-11 11:08:47,1,No
2015-01-11 11:16:01,5691512316546921472,n/a,3,No
2015-01-11 11:16:21,4921554599195882496,n/a,1,No
2015-01-11 11:18:51,5680116907509751808,2015-01-11 11:19:01,1,No
2015-01-11 11:31:23,128139903014993920,2015-01-11 11:35:43,8,No
2015-01-11 11:32:51,1991875002782590976,2015-01-11 11:32:51,1,No
2015-01-11 11:33:54,1570376501095557120,2015-01-11 11:33:58,1,No
2015-01-11 11:36:15,9072843317354646528,2015-01-11 11:37:24,5,No
2015-01-11 11:36:41,8553331528854984704,2015-01-11 11:42:14,3,No
2015-01-11 11:38:25,4092371256542409728,2015-01-11 11:38:26,1,No
2015-01-11 11:41:57,6631373309908246528,2015-01-11 11:43:52,6,No
2015-01-11 11:48:35,7737047951088081920,2015-01-11 11:48:50,1,No
2015-01-11 11:51:11,857308570701722624,2015-01-11 11:51:27,1,No
2015-01-11 11:58:22,6147795397615430656,2015-01-11 11:59:28,4,No
2015-01-11 12:07:02,2283913508593419264,2015-01-11 12:09:20,6,No
2015-01-11 12:15:24,6100439153779250176,2015-01-11 12:16:35,2,No
2015-01-11 12:17:40,1400137708180277248,2015-01-11 12:17:43,1,No
2015-01-11 12:20:10,3985972075755084800,2015-01-11 12:24:26,9,No
2015-01-11 12:21:20,1831326752358821888,2015-01-11 12:21:28,1,No
2015-01-11 12:21:49,4023359391239888896,2015-01-11 12:23:04,7,No
2015-01-11 12:28:29,8689126592449307648,2015-01-11 12:29:59,6,No
2015-01-11 12:34:17,5259885221483709440,2015-01-11 12:37:39,8,No
2015-01-11 12:39:52,4084978780571437056,2015-01-11 12:44:25,7,No
2015-01-11 12:44:42,8997920400566670336,2015-01-11 12:44:47,1,No
2015-01-11 12:46:45,7519320137841963008,2015-01-11 12:49:32,9,No
2015-01-11 12:46:47,4218529597273050112,2015-01-11 12:46:58,1,No
2015-01-11 12:47:39,4180321022817115136,2015-01-11 12:47:48,1,No
2015-01-11 12:49:52,5930591119284122624,2015-01-11 12:51:33,2,No
2015-01-11 12:49:58,7037331353981711360,2015-01-11 12:51:51,8,No
2015-01-11 12:51:55,7778902136024377344,2015-01-11 12:57:36,5,No
2015-01-11 12:54:59,7408709120387324928,2015-01-11 12:55:04,1,No
2015-01-11 12:55:46,6719023885896309760,2015-01-11 12:55:52,1,No
2015-01-11 12:59:48,7584363447466357760,2015-01-11 13:01:39,6,No
2015-01-11 13:02:49,4739788597411756032,2015-01-11 13:02:50,1,No
2015-01-11 13:00:57,5887477509446220800,2015-01-11 13:03:01,4,Yes
2015-01-11 13:05:56,3387176345158031360,n/a,7,No
2015-01-11 13:05:58,3196273924569396224,2015-01-11 13:07:46,8,No
2015-01-11 13:06:13,5332722466356461568,2015-01-11 13:08:15,12,Yes
2015-01-11 13:08:47,3730424197248081920,2015-01-11 13:15:43,4,Yes
2015-01-11 13:10:37,1831630509361667072,2015-01-11 13:11:24,1,No
2015-01-11 13:10:47,3759000895442116608,2015-01-11 13:12:22,6,No
2015-01-11 13:16:55,9001357513708329984,2015-01-11 13:18:19,8,No
2015-01-11 13:18:38,2691869508016990208,2015-01-11 13:22:06,9,No
2015-01-11 13:19:46,7769168544979025920,2015-01-11 13:21:26,6,No
2015-01-11 13:32:40,1729993699586936832,n/a,9,No
2015-01-11 13:33:12,7122819125769619456,n/a,4,No
2015-01-11 13:33:01,5320917360644150272,2015-01-11 13:36:03,8,No
2015-01-11 13:40:51,4698113634773859328,2015-01-11 13:43:35,3,No
2015-01-11 13:51:41,5314901031877961728,2015-01-11 13:52:56,7,No
2015-01-11 13:51:43,1548416055386134528,2015-01-11 13:54:02,7,No
2015-01-11 13:55:31,5236772747502164992,2015-01-11 13:56:34,9,No
2015-01-11 14:01:02,6922966856289970176,2015-01-11 14:02:48,9,No
2015-01-11 14:03:08,2675765011327464448,2015-01-11 14:05:14,6,No
2015-01-11 14:06:18,8027978675595833344,2015-01-11 14:06:30,1,No
2015-01-11 14:09:13,732583878268563456,2015-01-11 14:10:44,4,No
2015-01-11 14:17:15,8934682691522178048,2015-01-11 14:17:25,1,No
2015-01-11 14:19:04,1993657513756139520,2015-01-11 14:20:57,4,No
2015-01-11 14:20:09,967886432492889088,2015-01-11 14:22:22,6,No
2015-01-11 14:20:08,8518353685099308032,2015-01-11 14:20:38,1,No
2015-01-11 14:20:46,3232817936699182080,2015-01-11 14:20:51,1,No
2015-01-11 14:22:17,2184400322209076224,2015-01-11 14:26:30,10,No
2015-01-11 14:22:39,5346852931622976512,2015-01-11 14:26:34,9,No
2015-01-11 14:31:53,6580279385628960768,2015-01-11 14:34:39,1,No
2015-01-11 14:32:46,9220504777281367040,2015-01-11 14:34:38,1,No
2015-01-11 14:37:04,7724936304934705152,2015-01-11 14:40:01,8,No
2015-01-11 14:37:40,2705157391765699584,2015-01-11 14:39:25,9,No
2015-01-11 14:42:26,5984902022523868160,n/a,10,No
2015-01-11 14:43:14,8849490874723855360,2015-01-11 14:45:15,9,No
2015-01-11 14:44:43,5401148039297675264,2015-01-11 14:44:46,1,No
2015-01-11 15:03:51,5276377345537068032,2015-01-11 15:04:34,1,No
2015-01-11 15:10:31,8087631219538525184,2015-01-11 15:10:38,1,No
2015-01-11 15:11:10,3081947189654641664,2015-01-11 15:15:06,7,No
2015-01-11 15:17:06,3151627684038545408,2015-01-11 15:17:19,1,No
2015-01-11 15:19:58,2722023818159441920,2015-01-11 15:20:58,4,No
2015-01-11 15:21:08,7639773159997550592,2015-01-11 15:22:21,3,No
2015-01-11 15:22:05,5104985158045576192,2015-01-11 15:22:10,1,No
2015-01-11 15:22:36,8679052453831677952,2015-01-11 15:22:37,1,No
2015-01-11 15:23:17,3324042017375779840,2015-01-11 15:25:49,8,No
2015-01-11 15:24:20,2932977650777772032,n/a,8,No
2015-01-11 15:26:11,1654916046139525120,2015-01-11 15:27:42,8,No
2015-01-11 15:35:03,2866446204447266816,n/a,1,No
2015-01-11 15:35:17,569701560845626368,2015-01-11 15:39:15,1,No
2015-01-11 15:37:41,3860834402259643392,2015-01-11 15:37:50,1,No
2015-01-11 15:41:54,4497966057187871744,2015-01-11 15:42:01,1,No
2015-01-11 15:42:38,948656750388176896,n/a,4,No
2015-01-11 15:43:23,417753164238337024,2015-01-11 15:45:47,10,No
2015-01-11 15:46:12,596615053654993920,2015-01-11 15:49:05,2,No
2015-01-11 15:48:25,5246233064989036544,2015-01-11 15:49:47,3,No
2015-01-11 15:50:25,4547486875879149568,2015-01-11 15:52:52,4,No
2015-01-11 15:56:30,587405785340452864,2015-01-11 15:56:31,1,No
2015-01-11 15:57:36,6926496334267829248,2015-01-11 15:58:00,1,No
2015-01-11 16:06:24,5133355852175624192,2015-01-11 16:14:16,16,Yes
2015-01-11 16:06:52,5758476152597251072,2015-01-11 16:11:13,7,No
2015-01-11 16:08:48,7340389010199058432,2015-01-11 16:11:59,3,No
2015-01-11 16:13:54,886952337839294464,2015-01-11 16:16:39,7,No
2015-01-11 16:14:46,5331522315009915904,n/a,1,No
2015-01-11 16:18:32,2699300941842774016,2015-01-11 16:18:34,1,No
2015-01-11 16:20:05,7672847249487853568,2015-01-11 16:20:31,1,No
2015-01-11 16:24:02,448275644361992192,2015-01-11 16:25:50,7,No
2015-01-11 16:25:06,2392193322976197632,2015-01-11 16:28:10,4,No
2015-01-11 16:26:36,3665360356224187392,2015-01-11 16:29:32,9,No
2015-01-11 16:27:10,4887297415054094336,2015-01-11 16:30:16,18,Yes
2015-01-11 16:31:35,8728901938392776704,2015-01-11 16:38:44,7,No
2015-01-11 16:32:13,5847428424240872448,2015-01-11 16:32:15,1,No
2015-01-11 16:34:14,7931897769328248832,2015-01-11 16:34:28,1,No
2015-01-11 16:41:29,281758685493402624,2015-01-11 16:42:53,10,No
2015-01-11 16:43:51,5482531512933555200,n/a,6,No
2015-01-11 16:47:05,5719525450331031552,2015-01-11 16:47:17,1,No
2015-01-11 16:50:28,9206387132461628416,2015-01-11 16:53:56,9,No
2015-01-11 16:51:30,6458600213553642496,2015-01-11 16:56:48,2,No
2015-01-11 16:54:10,4392622583594994688,2015-01-11 16:54:15,1,No
2015-01-11 17:02:00,2835286288122421248,2015-01-11 17:02:01,1,No
2015-01-11 17:02:16,5934501108284077056,2015-01-11 17:05:09,7,No
2015-01-11 17:04:07,9038095691547410432,2015-01-11 17:06:24,3,No
2015-01-11 17:12:46,234073889328903168,2015-01-11 17:15:49,9,Yes
2015-01-11 17:13:15,4109755843305794560,2015-01-11 17:14:22,9,No
2015-01-11 17:19:27,311667838632108032,2015-01-11 17:19:28,1,No
2015-01-11 17:20:26,1838590259086888960,2015-01-11 17:20:34,1,No
2015-01-11 17:20:58,7424851015653665792,2015-01-11 17:23:27,8,No
2015-01-11 17:26:25,6985951910003887104,2015-01-11 17:27:36,8,No
2015-01-11 17:31:42,4143717925539208192,2015-01-11 17:36:08,2,No
2015-01-11 17:31:52,3278935298377546752,2015-01-11 17:32:07,1,No
2015-01-11 17:38:14,1254250911690710016,2015-01-11 17:44:20,6,No
2015-01-11 17:43:50,8393567736495047680,2015-01-11 17:43:54,1,No
2015-01-11 17:41:54,266012244205253632,2015-01-11 17:43:18,7,No
2015-01-11 17:46:11,3015176738477624320,2015-01-11 17:46:13,1,No
2015-01-11 17:51:56,6051503897186522112,n/a,4,No
2015-01-11 17:56:03,2259126441079292928,2015-01-11 18:01:38,1,No
2015-01-11 17:57:36,7975951961674123264,2015-01-11 17:57:36,1,No
2015-01-11 18:04:18,4472519384920947712,2015-01-11 18:05:25,7,No
2015-01-11 18:05:21,4387604627046551552,2015-01-11 18:08:14,10,Yes
2015-01-11 18:14:34,7928177150616415232,2015-01-11 18:17:55,7,No
2015-01-11 18:15:30,7926768422375763968,2015-01-11 18:15:40,1,No
2015-01-11 18:16:18,4584979861905009664,2015-01-11 18:20:28,2,No
2015-01-11 18:15:39,9195651508258163712,2015-01-11 18:15:48,1,No
2015-01-11 18:17:16,6824907863511051264,2015-01-11 18:23:02,1,No
2015-01-11 18:19:33,5556741257479198720,2015-01-11 18:22:01,2,No
2015-01-11 18:21:48,7840452870653326336,2015-01-11 18:23:00,5,No
2015-01-11 18:25:17,4507685689151236096,2015-01-11 18:25:19,1,No
2015-01-11 18:27:55,1826706126373148672,2015-01-11 18:31:28,3,No
2015-01-11 18:30:54,3272231434134811648,2015-01-11 18:31:14,1,No
2015-01-11 18:32:42,8071424381191885824,2015-01-11 18:35:42,10,No
2015-01-11 18:36:44,3241200641732205568,2015-01-11 18:37:05,1,No
2015-01-11 18:36:47,1352959163518751744,2015-01-11 18:36:47,1,No
2015-01-11 18:43:11,7044598355485179904,2015-01-11 18:45:10,8,No
2015-01-11 18:47:24,5482629556059443200,2015-01-11 18:47:42,1,No
2015-01-11 18:51:55,1485178302750151680,2015-01-11 18:52:02,1,No
2015-01-11 18:51:34,6501100384285914112,2015-01-11 18:57:14,3,No
2015-01-11 18:53:57,2479680964718351360,2015-01-11 18:54:10,1,No
2015-01-11 18:55:22,5897742537465511936,2015-01-11 18:55:26,1,No
2015-01-11 19:00:33,1963586765275401216,2015-01-11 19:00:41,1,No
2015-01-11 19:07:10,7499529140328145920,2015-01-11 19:08:49,10,No
2015-01-11 19:05:12,2040537761680973824,2015-01-11 19:07:45,4,No
2015-01-11 19:08:36,9188633715821317120,2015-01-11 19:11:21,9,No
2015-01-11 19:14:10,2290679948572707840,2015-01-11 19:14:12,1,No
2015-01-11 19:15:16,911839549653933056,2015-01-11 19:15:27,1,No
2015-01-11 19:19:30,4287454191503302656,2015-01-11 19:21:24,4,No
2015-01-11 19:24:16,8195279664488180736,2015-01-11 19:24:17,1,No
2015-01-11 19:29:00,5610991891553476608,2015-01-11 19:30:28,8,No
2015-01-11 19:30:04,8373836255832045568,2015-01-11 19:30:09,1,No
2015-01-11 19:30:59,8508836268666226688,2015-01-11 19:31:09,1,No
2015-01-11 19:32:58,6051435933407977472,n/a,8,No
2015-01-11 19:39:17,6218134357400443904,2015-01-11 19:41:51,10,No
2015-01-11 19:41:46,1514975570187011072,2015-01-11 19:41:50,1,No
2015-01-11 19:45:11,2233554623275846656,2015-01-11 19:49:49,7,No
2015-01-11 19:45:16,6070812028376723456,2015-01-11 19:46:46,7,No
2015-01-11 19:48:31,8096106876393891840,2015-01-11 19:49:59,8,No
2015-01-11 19:49:59,1486569731386711040,2015-01-11 19:50:04,1,No
2015-01-11 19:58:22,6800268332758846464,2015-01-11 19:59:37,1,No
2015-01-11 20:00:32,6537313596130750464,2015-01-11 20:00:35,1,No
2015-01-11 19:59:57,7811418015914247168,n/a,1,No
2015-01-11 20:11:07,5147006209001509888,2015-01-11 20:12:25,7,No
2015-01-11 20:12:13,4565478424046711808,2015-01-11 20:14:46,9,No
2015-01-11 20:18:49,6108884175797179392,2015-01-11 20:20:07,10,No
2015-01-11 20:28:47,2022573371044448256,2015-01-11 20:33:47,3,No
2015-01-11 20:32:33,4992660672896593920,2015-01-11 20:32:34,1,No
2015-01-11 20:33:32,5255369788593242112,2015-01-11 20:35:50,4,No
2015-01-11 20:38:56,5934595211706220544,2015-01-11 20:40:54,5,No
2015-01-11 20:42:15,153678648000400384,n/a,5,No
2015-01-11 20:44:34,7664029305899712512,2015-01-11 20:46:59,2,No
2015-01-11 20:46:06,1141443755295531008,2015-01-11 20:47:35,8,Yes
2015-01-11 20:48:31,6394605946787818496,2015-01-11 20:49:44,9,No
2015-01-11 20:53:14,6706918509348535296,2015-01-11 20:54:30,10,No
2015-01-11 20:54:15,8955735260036158464,2015-01-11 20:55:54,20,Yes
2015-01-11 20:57:08,4827276246211056640,n/a,1,No
2015-01-11 20:56:15,3185302549048154112,2015-01-11 20:56:39,1,No
2015-01-11 21:02:01,1659733347884102656,2015-01-11 21:07:26,15,Yes
2015-01-11 21:04:29,7728625898327917568,2015-01-11 21:06:18,4,No
2015-01-11 21:14:55,6523968370134074368,2015-01-11 21:17:51,5,No
2015-01-11 21:19:10,2911065165768285184,2015-01-11 21:21:57,4,No
2015-01-11 21:18:24,1754008402194102272,2015-01-11 21:20:40,7,No
2015-01-11 21:19:37,8271505346513005568,2015-01-11 21:19:40,1,No
2015-01-11 21:26:14,2021237047755651072,2015-01-11 21:30:47,7,No
2015-01-11 21:26:34,27120106167653376,2015-01-11 21:26:51,1,No
2015-01-11 21:26:16,8398074698665380864,2015-01-11 21:32:05,6,No
2015-01-11 21:32:04,7992792008851319808,2015-01-11 21:32:11,1,No
2015-01-11 21:32:49,2007895357502927872,2015-01-11 21:34:48,1,No
2015-01-11 21:39:14,9163990998476072960,2015-01-11 21:44:26,4,No
2015-01-11 21:47:42,8899935673406197760,2015-01-11 21:50:06,4,No
2015-01-11 21:49:09,8142316080096885760,2015-01-11 21:57:30,1,No
2015-01-11 21:53:33,3593238069254009856,n/a,5,No
2015-01-11 21:54:35,4283774629752066048,2015-01-11 21:56:00,1,No
2015-01-11 22:00:44,6185747010019944448,2015-01-11 22:04:43,5,No
2015-01-11 22:07:02,5581925000565173248,2015-01-11 22:10:49,7,No
2015-01-11 22:09:40,3468450634826311680,2015-01-11 22:12:22,9,Yes
2015-01-11 22:12:16,7854768649365515264,2015-01-11 22:15:21,2,No
2015-01-11 22:14:51,8767250271353920512,2015-01-11 22:16:23,9,No
2015-01-11 22:17:27,1050756202352436224,2015-01-11 22:18:30,1,No
2015-01-11 22:17:25,4336507687975874560,2015-01-11 22:23:30,2,No
2015-01-11 22:20:09,6011028453079826432,n/a,5,No
2015-01-11 22:20:46,6093724018951131136,2015-01-11 22:29:22,6,No
2015-01-11 22:24:37,7423157608567929856,2015-01-11 22:29:29,10,No
2015-01-11 22:31:20,5689592950530695168,2015-01-11 22:40:54,10,No
2015-01-11 22:31:01,3923672946046475264,2015-01-11 22:31:13,1,No
2015-01-11 22:32:47,6961863674178249728,2015-01-11 22:35:36,2,No
2015-01-11 22:36:48,7021293928085353472,2015-01-11 22:36:51,1,No
2015-01-11 22:41:22,8450243906779024384,2015-01-11 22:41:28,1,No
2015-01-11 22:45:26,6345024902443468800,2015-01-11 22:48:25,8,No
2015-01-11 22:52:04,4763627572639502336,2015-01-11 22:52:14,1,No
2015-01-11 22:59:23,4406490960907015168,n/a,1,No
2015-01-11 22:58:59,5959393967880839168,2015-01-11 23:02:17,1,No
2015-01-11 22:59:31,9129539779876145152,2015-01-11 23:01:39,2,No
2015-01-11 23:04:59,472147201828926464,2015-01-11 23:07:16,10,No
2015-01-11 23:21:00,6478438350691481600,2015-01-11 23:25:14,8,Yes
2015-01-11 23:22:48,6754608752736806912,n/a,1,No
2015-01-11 23:25:02,3029012301833679872,2015-01-11 23:27:24,9,No
2015-01-11 23:25:19,1320080067972326400,2015-01-11 23:25:23,1,No
2015-01-11 23:30:21,7538796351387283456,2015-01-11 23:33:18,8,No
2015-01-11 23:31:06,2481076726851209216,2015-01-11 23:31:18,1,No
2015-01-11 23:33:13,1930689529069582336,2015-01-11 23:35:38,4,No
2015-01-11 23:32:47,1330093800621991936,2015-01-11 23:32:48,1,No
2015-01-11 23:35:02,3304144688900583424,2015-01-11 23:38:09,1,No
2015-01-11 23:36:20,514228465077131264,2015-01-11 23:37:08,1,No
