Date,Id,Gender,Age,Income,Context,Impression Cost
2015-01-01 12:00:08,15,Male,35-44,Medium,News,1
2015-01-01 12:00:08,16,Female,35-44,Medium,News,1
2015-01-01 12:00:08,17,Male,45-54,Medium,News,1
2015-01-01 12:00:08,18,Female,45-54,Medium,News,1
2015-01-01 12:00:08,19,Male,>54,Medium,News,1
2015-01-01 12:00:08,20,Female,>54,Medium,News,1
2015-01-01 12:00:08,21,Male,<25,High,News,1
2015-01-01 12:00:08,22,Female,<25,High,News,1
2015-01-01 12:00:08,23,Male,25-34,High,News,1
2015-01-01 12:00:08,24,Female,25-34,High,News,1
2015-01-01 12:00:08,25,Male,35-44,High,News,1
2015-01-01 12:00:08,26,Female,35-44,High,News,1
2015-01-01 12:00:08,27,Male,45-54,High,News,1
2015-01-01 12:00:08,28,Female,45-54,High,News,1
2015-01-01 12:00:08,29,Male,>54,High,News,1
2015-01-01 12:00:08,30,Female,>54,High,News,1
2015-01-01 12:00:08,31,Male,<25,Low,Shopping,1
2015-01-01 12:00:08,32,Female,<25,Low,Shopping,1
2015-01-01 12:00:08,33,Male,25-34,Low,Shopping,1
2015-01-01 12:00:08,34,Female,25-34,Low,Shopping,1
2015-01-01 12:00:08,35,Male,35-44,Low,Shopping,1
2015-01-01 12:00:08,36,Female,35-44,Low,Shopping,1
2015-01-01 12:00:08,37,Male,45-54,Low,Shopping,1
2015-01-01 12:00:08,38,Female,45-54,Low,Shopping,1
2015-01-01 12:00:08,39,Male,>54,Low,Shopping,1
2015-01-01 12:00:08,40,Female,>54,Medium,Shopping,1
2015-01-01 12:00:08,41,Male,<25,Medium,Shopping,1
2015-01-01 12:00:08,42,Female,<25,Medium,Shopping,1
2015-01-01 12:00:08,43,Male,25-34,Medium,Shopping,1
2015-01-01 12:00:08,44,Female,25-34,Medium,Shopping,1
2015-01-01 12:00:08,45,Male,35-44,Medium,Shopping,1
2015-01-01 12:00:08,46,Female,35-44,Medium,Shopping,1
2015-01-01 12:00:08,47,Male,45-54,Medium,Shopping,1
2015-01-01 12:00:08,48,Female,45-54,Medium,Shopping,1
2015-01-01 12:00:08,49,Male,>54,Medium,Shopping,1
2015-01-01 12:00:08,50,Female,>54,Medium,Shopping,1
2015-01-01 12:00:08,51,Male,<25,High,Shopping,1
2015-01-01 12:00:08,52,Female,<25,High,Shopping,1
2015-01-01 12:00:08,53,Male,25-34,High,Shopping,1
2015-01-01 12:00:08,54,Female,25-34,High,Shopping,1
2015-01-01 12:00:08,55,Male,35-44,High,Shopping,1
2015-01-01 12:00:08,56,Female,35-44,High,Shopping,1
2015-01-01 12:00:08,57,Male,45-54,High,Shopping,1
2015-01-01 12:00:08,58,Female,45-54,High,Shopping,1
2015-01-01 12:00:08,59,Male,>54,High,Shopping,1
2015-01-01 12:00:08,60,Female,>54,High,Shopping,1
2015-01-01 12:00:08,61,Male,<25,Low,Social Media,1
2015-01-01 12:00:08,62,Female,<25,Low,Social Media,1
2015-01-01 12:00:08,63,Male,25-34,Low,Social Media,1
2015-01-01 12:00:08,64,Female,25-34,Low,Social Media,1
2015-01-01 12:00:08,65,Male,35-44,Low,Social Media,1
2015-01-01 12:00:08,66,Female,35-44,Low,Social Media,1
2015-01-01 12:00:08,67,Male,45-54,Low,Social Media,1
2015-01-01 12:00:08,68,Female,45-54,Low,Social Media,1
2015-01-01 12:00:08,69,Male,>54,Low,Social Media,1
2015-01-01 12:00:08,70,Female,>54,Medium,Social Media,1
2015-01-01 12:00:08,71,Male,<25,Medium,Social Media,1
2015-01-01 12:00:08,72,Female,<25,Medium,Social Media,1
2015-01-01 12:00:08,73,Male,25-34,Medium,Social Media,1
2015-01-01 12:00:08,74,Female,25-34,Medium,Social Media,1
2015-01-01 12:00:08,75,Male,35-44,Medium,Social Media,1
2015-01-01 12:00:08,76,Female,35-44,Medium,Social Media,1
2015-01-01 12:00:08,77,Male,45-54,Medium,Social Media,1
2015-01-01 12:00:08,78,Female,45-54,Medium,Social Media,1
2015-01-01 12:00:08,79,Male,>54,Medium,Social Media,1
2015-01-01 12:00:08,80,Female,>54,Medium,Social Media,1
2015-01-01 12:00:08,81,Male,<25,High,Social Media,1
2015-01-01 12:00:08,82,Female,<25,High,Social Media,1
2015-01-01 12:00:08,83,Male,25-34,High,Social Media,1
2015-01-01 12:00:08,84,Female,25-34,High,Social Media,1
2015-01-01 12:00:08,85,Male,35-44,High,Social Media,1
2015-01-01 12:00:08,86,Female,35-44,High,Social Media,1
2015-01-01 12:00:08,87,Male,45-54,High,Social Media,1
2015-01-01 12:00:08,88,Female,45-54,High,Social Media,1
2015-01-01 12:00:08,89,Male,>54,High,Social Media,1
2015-01-01 12:00:08,90,Female,>54,High,Social Media,1
2015-01-01 12:00:08,91,Male,<25,Low,Blog,1
2015-01-01 12:00:08,92,Female,<25,Low,Blog,1
2015-01-01 12:00:08,93,Male,25-34,Low,Blog,1
2015-01-01 12:00:08,94,Female,25-34,Low,Blog,1
2015-01-01 12:00:08,95,Male,35-44,Low,Blog,1
2015-01-01 12:00:08,96,Female,35-44,Low,Blog,1
2015-01-01 12:00:08,97,Male,45-54,Low,Blog,1
2015-01-01 12:00:08,98,Female,45-54,Low,Blog,1
2015-01-01 12:00:08,99,Male,>54,Low,Blog,1
2015-01-01 12:00:08,100,Female,>54,Medium,Blog,1
2015-01-01 12:00:08,101,Male,<25,Medium,Blog,1
2015-01-01 12:00:08,102,Female,<25,Medium,Blog,1
2015-01-01 12:00:08,103,Male,25-34,Medium,Blog,1
2015-01-01 12:00:08,104,Female,25-34,Medium,Blog,1
2015-01-01 12:00:08,105,Male,35-44,Medium,Blog,1
2015-01-01 12:00:08,106,Female,35-44,Medium,Blog,1
2015-01-01 12:00:08,107,Male,45-54,Medium,Blog,1
2015-01-01 12:00:08,108,Female,45-54,Medium,Blog,1
2015-01-01 12:00:08,109,Male,>54,Medium,Blog,1
2015-01-01 12:00:08,110,Female,>54,Medium,Blog,1
2015-01-01 12:00:08,111,Male,<25,High,Blog,1
2015-01-01 12:00:08,112,Female,<25,High,Blog,1
2015-01-01 12:00:08,113,Male,25-34,High,Blog,1
2015-01-01 12:00:08,114,Female,25-34,High,Blog,1
2015-01-01 12:00:08,115,Male,35-44,High,Blog,1
2015-01-01 12:00:08,116,Female,35-44,High,Blog,1
2015-01-01 12:00:08,117,Male,45-54,High,Blog,1
2015-01-01 12:00:08,118,Female,45-54,High,Blog,1
2015-01-01 12:00:08,119,Male,>54,High,Blog,1
2015-01-01 12:00:08,120,Female,>54,High,Blog,1
2015-01-01 12:00:08,121,Male,<25,Low,Hobbies,1
2015-01-01 12:00:08,122,Female,<25,Low,Hobbies,1
2015-01-01 12:00:08,123,Male,25-34,Low,Hobbies,1
2015-01-01 12:00:08,124,Female,25-34,Low,Hobbies,1
2015-01-01 12:00:08,125,Male,35-44,Low,Hobbies,1
2015-01-01 12:00:08,126,Female,35-44,Low,Hobbies,1
2015-01-01 12:00:08,127,Male,45-54,Low,Hobbies,1
2015-01-01 12:00:08,128,Female,45-54,Low,Hobbies,1
2015-01-01 12:00:08,129,Male,>54,Low,Hobbies,1
2015-01-01 12:00:08,130,Female,>54,Medium,Hobbies,1
2015-01-01 12:00:08,131,Male,<25,Medium,Hobbies,1
2015-01-01 12:00:08,132,Female,<25,Medium,Hobbies,1
2015-01-01 12:00:08,133,Male,25-34,Medium,Hobbies,1
2015-01-01 12:00:08,134,Female,25-34,Medium,Hobbies,1
2015-01-01 12:00:08,135,Male,35-44,Medium,Hobbies,1
2015-01-01 12:00:08,136,Female,35-44,Medium,Hobbies,1
2015-01-01 12:00:08,137,Male,45-54,Medium,Hobbies,1
2015-01-01 12:00:08,138,Female,45-54,Medium,Hobbies,1
2015-01-01 12:00:08,139,Male,>54,Medium,Hobbies,1
2015-01-01 12:00:08,140,Female,>54,Medium,Hobbies,1
2015-01-01 12:00:08,141,Male,<25,High,Hobbies,1
2015-01-01 12:00:08,142,Female,<25,High,Hobbies,1
2015-01-01 12:00:08,143,Male,25-34,High,Hobbies,1
2015-01-01 12:00:08,144,Female,25-34,High,Hobbies,1
2015-01-01 12:00:08,145,Male,35-44,High,Hobbies,1
2015-01-01 12:00:08,146,Female,35-44,High,Hobbies,1
2015-01-01 12:00:08,147,Male,45-54,High,Hobbies,1
2015-01-01 12:00:08,148,Female,45-54,High,Hobbies,1
2015-01-01 12:00:08,149,Male,>54,High,Hobbies,1
2015-01-01 12:00:08,150,Female,>54,High,Hobbies,1
2015-01-01 12:00:08,151,Male,<25,Low,Travel,1
2015-01-01 12:00:08,152,Female,<25,Low,Travel,1
2015-01-01 12:00:08,153,Male,25-34,Low,Travel,1
2015-01-01 12:00:08,154,Female,25-34,Low,Travel,1
2015-01-01 12:00:08,155,Male,35-44,Low,Travel,1
2015-01-01 12:00:08,156,Female,35-44,Low,Travel,1
2015-01-01 12:00:08,157,Male,45-54,Low,Travel,1
2015-01-01 12:00:08,158,Female,45-54,Low,Travel,1
2015-01-01 12:00:08,159,Male,>54,Low,Travel,1
2015-01-01 12:00:08,160,Female,>54,Medium,Travel,1
2015-01-01 12:00:08,161,Male,<25,Medium,Travel,1
2015-01-01 12:00:08,162,Female,<25,Medium,Travel,1
2015-01-01 12:00:08,163,Male,25-34,Medium,Travel,1
2015-01-01 12:00:08,164,Female,25-34,Medium,Travel,1
2015-01-01 12:00:08,165,Male,35-44,Medium,Travel,1
2015-01-01 12:00:08,166,Female,35-44,Medium,Travel,1
2015-01-01 12:00:08,167,Male,45-54,Medium,Travel,1
2015-01-01 12:00:08,168,Female,45-54,Medium,Travel,1
2015-01-01 12:00:08,169,Male,>54,Medium,Travel,1
2015-01-01 12:00:08,170,Female,>54,Medium,Travel,1
2015-01-01 12:00:08,171,Male,<25,High,Travel,1
2015-01-01 12:00:08,172,Female,<25,High,Travel,1
2015-01-01 12:00:08,173,Male,25-34,High,Travel,1
2015-01-01 12:00:08,174,Female,25-34,High,Travel,1
2015-01-01 12:00:08,175,Male,35-44,High,Travel,1
2015-01-01 12:00:08,176,Female,35-44,High,Travel,1
2015-01-01 12:00:08,177,Male,45-54,High,Travel,1
2015-01-01 12:00:08,178,Female,45-54,High,Travel,1
2015-01-01 12:00:08,179,Male,>54,High,Travel,1
2015-01-01 12:00:08,180,Female,>54,High,Travel,1
2015-01-01 12:01:01,1,Male,<25,Low,News,1
2015-01-01 12:01:01,2,Female,<25,Low,News,1
2015-01-01 12:01:01,3,Male,25-34,Low,News,1
2015-01-01 12:01:01,4,Female,25-34,Low,News,1
2015-01-01 12:01:01,5,Male,35-44,Low,News,1
2015-01-01 12:01:01,6,Female,35-44,Low,News,1
2015-01-01 12:01:01,7,Male,45-54,Low,News,1
2015-01-01 12:01:01,8,Female,45-54,Low,News,1
2015-01-01 12:01:01,9,Male,>54,Low,News,1
2015-01-01 12:01:01,10,Female,>54,Medium,News,1
2015-01-01 12:01:01,11,Male,<25,Medium,News,1
2015-01-01 12:01:01,12,Female,<25,Medium,News,1
2015-01-01 12:01:01,13,Male,25-34,Medium,News,1
2015-01-01 12:01:01,14,Female,25-34,Medium,News,1
2015-01-01 12:01:01,15,Male,35-44,Medium,News,1
2015-01-01 12:01:01,16,Female,35-44,Medium,News,1
2015-01-01 12:01:01,17,Male,45-54,Medium,News,1
2015-01-01 12:01:01,18,Female,45-54,Medium,News,1
2015-01-01 12:01:01,19,Male,>54,Medium,News,1
2015-01-01 12:01:01,20,Female,>54,Medium,News,1
2015-01-01 12:01:01,21,Male,<25,High,News,1
2015-01-01 12:01:01,22,Female,<25,High,News,1
2015-01-01 12:01:01,23,Male,25-34,High,News,1
2015-01-01 12:01:01,24,Female,25-34,High,News,1
2015-01-01 12:01:01,25,Male,35-44,High,News,1
2015-01-01 12:01:01,26,Female,35-44,High,News,1
2015-01-01 12:01:01,27,Male,45-54,High,News,1
2015-01-01 12:01:01,28,Female,45-54,High,News,1
2015-01-01 12:01:01,29,Male,>54,High,News,1
2015-01-01 12:01:01,30,Female,>54,High,News,1
2015-01-01 12:01:01,31,Male,<25,Low,Shopping,1
2015-01-01 12:01:01,32,Female,<25,Low,Shopping,1
2015-01-01 12:01:01,33,Male,25-34,Low,Shopping,1
2015-01-01 12:01:01,34,Female,25-34,Low,Shopping,1
2015-01-01 12:01:01,35,Male,35-44,Low,Shopping,1
2015-01-01 12:01:01,36,Female,35-44,Low,Shopping,1
2015-01-01 12:01:01,37,Male,45-54,Low,Shopping,1
2015-01-01 12:01:01,38,Female,45-54,Low,Shopping,1
2015-01-01 12:01:01,39,Male,>54,Low,Shopping,1
2015-01-01 12:01:01,40,Female,>54,Medium,Shopping,1
2015-01-01 12:01:01,41,Male,<25,Medium,Shopping,1
2015-01-01 12:01:01,42,Female,<25,Medium,Shopping,1
2015-01-01 12:01:01,43,Male,25-34,Medium,Shopping,1
2015-01-01 12:01:01,44,Female,25-34,Medium,Shopping,1
2015-01-01 12:01:01,45,Male,35-44,Medium,Shopping,1
2015-01-01 12:01:01,46,Female,35-44,Medium,Shopping,1
2015-01-01 12:01:01,47,Male,45-54,Medium,Shopping,1
2015-01-01 12:01:01,48,Female,45-54,Medium,Shopping,1
2015-01-01 12:01:01,49,Male,>54,Medium,Shopping,1
2015-01-01 12:01:01,50,Female,>54,Medium,Shopping,1
2015-01-01 12:01:01,51,Male,<25,High,Shopping,1
2015-01-01 12:01:01,52,Female,<25,High,Shopping,1
2015-01-01 12:01:01,53,Male,25-34,High,Shopping,1
2015-01-01 12:01:01,54,Female,25-34,High,Shopping,1
2015-01-01 12:01:01,55,Male,35-44,High,Shopping,1
2015-01-01 12:01:01,56,Female,35-44,High,Shopping,1
2015-01-01 12:01:01,57,Male,45-54,High,Shopping,1
2015-01-01 12:01:01,58,Female,45-54,High,Shopping,1
2015-01-01 12:01:01,59,Male,>54,High,Shopping,1
2015-01-01 12:01:01,60,Female,>54,High,Shopping,1
2015-01-01 12:01:01,61,Male,<25,Low,Social Media,1
2015-01-01 12:01:01,62,Female,<25,Low,Social Media,1
2015-01-01 12:01:01,63,Male,25-34,Low,Social Media,1
2015-01-01 12:01:01,64,Female,25-34,Low,Social Media,1
2015-01-01 12:01:01,65,Male,35-44,Low,Social Media,1
2015-01-01 12:01:01,66,Female,35-44,Low,Social Media,1
2015-01-01 12:01:01,67,Male,45-54,Low,Social Media,1
2015-01-01 12:01:01,68,Female,45-54,Low,Social Media,1
2015-01-01 12:01:01,69,Male,>54,Low,Social Media,1
2015-01-01 12:01:01,70,Female,>54,Medium,Social Media,1
2015-01-01 12:01:01,71,Male,<25,Medium,Social Media,1
2015-01-01 12:01:01,72,Female,<25,Medium,Social Media,1
2015-01-01 12:01:01,73,Male,25-34,Medium,Social Media,1
2015-01-01 12:01:01,74,Female,25-34,Medium,Social Media,1
2015-01-01 12:01:01,75,Male,35-44,Medium,Social Media,1
2015-01-01 12:01:01,76,Female,35-44,Medium,Social Media,1
2015-01-01 12:01:01,77,Male,45-54,Medium,Social Media,1
2015-01-01 12:01:01,78,Female,45-54,Medium,Social Media,1
2015-01-01 12:01:01,79,Male,>54,Medium,Social Media,1
2015-01-01 12:01:01,80,Female,>54,Medium,Social Media,1
2015-01-01 12:01:01,81,Male,<25,High,Social Media,1
2015-01-01 12:01:01,82,Female,<25,High,Social Media,1
2015-01-01 12:01:01,83,Male,25-34,High,Social Media,1
2015-01-01 12:01:01,84,Female,25-34,High,Social Media,1
2015-01-01 12:01:01,85,Male,35-44,High,Social Media,1
2015-01-01 12:01:01,86,Female,35-44,High,Social Media,1
2015-01-01 12:01:01,87,Male,45-54,High,Social Media,1
2015-01-01 12:01:01,88,Female,45-54,High,Social Media,1
2015-01-01 12:01:01,89,Male,>54,High,Social Media,1
2015-01-01 12:01:01,90,Female,>54,High,Social Media,1
2015-01-01 12:01:01,91,Male,<25,Low,Blog,1
2015-01-01 12:01:01,92,Female,<25,Low,Blog,1
2015-01-01 12:01:01,93,Male,25-34,Low,Blog,1
2015-01-01 12:01:01,94,Female,25-34,Low,Blog,1
2015-01-01 12:01:01,95,Male,35-44,Low,Blog,1
2015-01-01 12:01:01,96,Female,35-44,Low,Blog,1
2015-01-01 12:01:01,97,Male,45-54,Low,Blog,1
2015-01-01 12:01:01,98,Female,45-54,Low,Blog,1
2015-01-01 12:01:01,99,Male,>54,Low,Blog,1
2015-01-01 12:01:01,100,Female,>54,Medium,Blog,1
2015-01-01 12:01:01,101,Male,<25,Medium,Blog,1
2015-01-01 12:01:01,102,Female,<25,Medium,Blog,1
2015-01-01 12:01:01,103,Male,25-34,Medium,Blog,1
2015-01-01 12:01:01,104,Female,25-34,Medium,Blog,1
2015-01-01 12:01:01,105,Male,35-44,Medium,Blog,1
2015-01-01 12:01:01,106,Female,35-44,Medium,Blog,1
2015-01-01 12:01:01,107,Male,45-54,Medium,Blog,1
2015-01-01 12:01:01,108,Female,45-54,Medium,Blog,1
2015-01-01 12:01:01,109,Male,>54,Medium,Blog,1
2015-01-01 12:01:01,110,Female,>54,Medium,Blog,1
2015-01-01 12:01:01,111,Male,<25,High,Blog,1
2015-01-01 12:01:01,112,Female,<25,High,Blog,1
2015-01-01 12:01:01,113,Male,25-34,High,Blog,1
2015-01-01 12:01:01,114,Female,25-34,High,Blog,1
2015-01-01 12:01:01,115,Male,35-44,High,Blog,1
2015-01-01 12:01:01,116,Female,35-44,High,Blog,1
2015-01-01 12:01:01,117,Male,45-54,High,Blog,1
2015-01-01 12:01:01,118,Female,45-54,High,Blog,1
2015-01-01 12:01:01,119,Male,>54,High,Blog,1
2015-01-01 12:01:01,120,Female,>54,High,Blog,1
2015-01-01 12:01:01,121,Male,<25,Low,Hobbies,1
2015-01-01 12:01:01,122,Female,<25,Low,Hobbies,1
2015-01-01 12:01:01,123,Male,25-34,Low,Hobbies,1
2015-01-01 12:01:01,124,Female,25-34,Low,Hobbies,1
2015-01-01 12:01:01,125,Male,35-44,Low,Hobbies,1
2015-01-01 12:01:01,126,Female,35-44,Low,Hobbies,1
2015-01-01 12:01:01,127,Male,45-54,Low,Hobbies,1
2015-01-01 12:01:01,128,Female,45-54,Low,Hobbies,1
2015-01-01 12:01:01,129,Male,>54,Low,Hobbies,1
2015-01-01 12:01:01,130,Female,>54,Medium,Hobbies,1
2015-01-01 12:01:01,131,Male,<25,Medium,Hobbies,1
2015-01-01 12:01:01,132,Female,<25,Medium,Hobbies,1
2015-01-01 12:01:01,133,Male,25-34,Medium,Hobbies,1
2015-01-01 12:01:01,134,Female,25-34,Medium,Hobbies,1
2015-01-01 12:01:01,135,Male,35-44,Medium,Hobbies,1
2015-01-01 12:01:01,136,Female,35-44,Medium,Hobbies,1
2015-01-01 12:01:01,137,Male,45-54,Medium,Hobbies,1
2015-01-01 12:01:01,138,Female,45-54,Medium,Hobbies,1
2015-01-01 12:01:01,139,Male,>54,Medium,Hobbies,1
2015-01-01 12:01:01,140,Female,>54,Medium,Hobbies,1
2015-01-01 12:01:01,141,Male,<25,High,Hobbies,1
2015-01-01 12:01:01,142,Female,<25,High,Hobbies,1
2015-01-01 12:01:01,143,Male,25-34,High,Hobbies,1
2015-01-01 12:01:01,144,Female,25-34,High,Hobbies,1
2015-01-01 12:01:01,145,Male,35-44,High,Hobbies,1
2015-01-01 12:01:01,146,Female,35-44,High,Hobbies,1
2015-01-01 12:01:01,147,Male,45-54,High,Hobbies,1
2015-01-01 12:01:01,148,Female,45-54,High,Hobbies,1
2015-01-01 12:01:01,149,Male,>54,High,Hobbies,1
2015-01-01 12:01:01,150,Female,>54,High,Hobbies,1
2015-01-01 12:01:01,151,Male,<25,Low,Travel,1
2015-01-01 12:01:01,152,Female,<25,Low,Travel,1
2015-01-01 12:01:01,153,Male,25-34,Low,Travel,1
2015-01-01 12:01:01,154,Female,25-34,Low,Travel,1
2015-01-01 12:01:01,155,Male,35-44,Low,Travel,1
2015-01-01 12:01:01,156,Female,35-44,Low,Travel,1
2015-01-01 12:01:01,157,Male,45-54,Low,Travel,1
2015-01-01 12:01:01,158,Female,45-54,Low,Travel,1
2015-01-01 12:01:01,159,Male,>54,Low,Travel,1
2015-01-01 12:01:01,160,Female,>54,Medium,Travel,1
2015-01-01 12:01:01,161,Male,<25,Medium,Travel,1
2015-01-01 12:01:01,162,Female,<25,Medium,Travel,1
2015-01-01 12:01:01,163,Male,25-34,Medium,Travel,1
2015-01-01 12:01:01,164,Female,25-34,Medium,Travel,1
2015-01-01 12:01:01,165,Male,35-44,Medium,Travel,1
2015-01-01 12:01:01,166,Female,35-44,Medium,Travel,1
2015-01-01 12:01:01,167,Male,45-54,Medium,Travel,1
2015-01-01 12:01:01,168,Female,45-54,Medium,Travel,1
2015-01-01 12:01:01,169,Male,>54,Medium,Travel,1
2015-01-01 12:01:01,170,Female,>54,Medium,Travel,1
2015-01-01 12:01:01,171,Male,<25,High,Travel,1
2015-01-01 12:01:01,172,Female,<25,High,Travel,1
2015-01-01 12:01:01,173,Male,25-34,High,Travel,1
2015-01-01 12:01:01,174,Female,25-34,High,Travel,1
2015-01-01 12:01:01,175,Male,35-44,High,Travel,1
2015-01-01 12:01:01,176,Female,35-44,High,Travel,1
2015-01-01 12:01:01,177,Male,45-54,High,Travel,1
2015-01-01 12:01:01,178,Female,45-54,High,Travel,1
2015-01-01 12:01:01,179,Male,>54,High,Travel,1
2015-01-01 12:01:01,180,Female,>54,High,Travel,1
2015-01-01 12:01:02,1,Male,<25,Low,News,1
2015-01-01 12:01:02,2,Female,<25,Low,News,1
2015-01-01 12:01:02,3,Male,25-34,Low,News,1
2015-01-01 12:01:02,4,Female,25-34,Low,News,1
2015-01-01 12:01:02,5,Male,35-44,Low,News,1
2015-01-01 12:01:02,6,Female,35-44,Low,News,1
2015-01-01 12:01:02,7,Male,45-54,Low,News,1
2015-01-01 12:01:02,8,Female,45-54,Low,News,1
2015-01-01 12:01:02,9,Male,>54,Low,News,1
2015-01-01 12:01:02,10,Female,>54,Medium,News,1
2015-01-01 12:01:02,11,Male,<25,Medium,News,1
2015-01-01 12:01:02,12,Female,<25,Medium,News,1
2015-01-01 12:01:02,13,Male,25-34,Medium,News,1
2015-01-01 12:01:02,14,Female,25-34,Medium,News,1
2015-01-01 12:01:02,15,Male,35-44,Medium,News,1
2015-01-01 12:01:02,16,Female,35-44,Medium,News,1
2015-01-01 12:01:02,17,Male,45-54,Medium,News,1
2015-01-01 12:01:02,18,Female,45-54,Medium,News,1
2015-01-01 12:01:02,19,Male,>54,Medium,News,1
2015-01-01 12:01:02,20,Female,>54,Medium,News,1
2015-01-01 12:01:02,21,Male,<25,High,News,1
2015-01-01 12:01:02,22,Female,<25,High,News,1
2015-01-01 12:01:02,23,Male,25-34,High,News,1
2015-01-01 12:01:02,24,Female,25-34,High,News,1
2015-01-01 12:01:02,25,Male,35-44,High,News,1
2015-01-01 12:01:02,26,Female,35-44,High,News,1
2015-01-01 12:01:02,27,Male,45-54,High,News,1
2015-01-01 12:01:02,28,Female,45-54,High,News,1
2015-01-01 12:01:02,29,Male,>54,High,News,1
2015-01-01 12:01:02,30,Female,>54,High,News,1
2015-01-01 12:01:02,31,Male,<25,Low,Shopping,1
2015-01-01 12:01:02,32,Female,<25,Low,Shopping,1
2015-01-01 12:01:02,33,Male,25-34,Low,Shopping,1
2015-01-01 12:01:02,34,Female,25-34,Low,Shopping,1
2015-01-01 12:01:02,35,Male,35-44,Low,Shopping,1
2015-01-01 12:01:02,36,Female,35-44,Low,Shopping,1
2015-01-01 12:01:02,37,Male,45-54,Low,Shopping,1
2015-01-01 12:01:02,38,Female,45-54,Low,Shopping,1
2015-01-01 12:01:02,39,Male,>54,Low,Shopping,1
2015-01-01 12:01:02,40,Female,>54,Medium,Shopping,1
2015-01-01 12:01:02,41,Male,<25,Medium,Shopping,1
2015-01-01 12:01:02,42,Female,<25,Medium,Shopping,1
2015-01-01 12:01:02,43,Male,25-34,Medium,Shopping,1
2015-01-01 12:01:02,44,Female,25-34,Medium,Shopping,1
2015-01-01 12:01:02,45,Male,35-44,Medium,Shopping,1
2015-01-01 12:01:02,46,Female,35-44,Medium,Shopping,1
2015-01-01 12:01:02,47,Male,45-54,Medium,Shopping,1
2015-01-01 12:01:02,48,Female,45-54,Medium,Shopping,1
2015-01-01 12:01:02,49,Male,>54,Medium,Shopping,1
2015-01-01 12:01:02,50,Female,>54,Medium,Shopping,1
2015-01-01 12:01:02,51,Male,<25,High,Shopping,1
2015-01-01 12:01:02,52,Female,<25,High,Shopping,1
2015-01-01 12:01:02,53,Male,25-34,High,Shopping,1
2015-01-01 12:01:02,54,Female,25-34,High,Shopping,1
2015-01-01 12:01:02,55,Male,35-44,High,Shopping,1
2015-01-01 12:01:02,56,Female,35-44,High,Shopping,1
2015-01-01 12:01:02,57,Male,45-54,High,Shopping,1
2015-01-01 12:01:02,58,Female,45-54,High,Shopping,1
2015-01-01 12:01:02,59,Male,>54,High,Shopping,1
2015-01-01 12:01:02,60,Female,>54,High,Shopping,1
2015-01-01 12:01:02,61,Male,<25,Low,Social Media,1
2015-01-01 12:01:02,62,Female,<25,Low,Social Media,1
2015-01-01 12:01:02,63,Male,25-34,Low,Social Media,1
2015-01-01 12:01:02,64,Female,25-34,Low,Social Media,1
2015-01-01 12:01:02,65,Male,35-44,Low,Social Media,1
2015-01-01 12:01:02,66,Female,35-44,Low,Social Media,1
2015-01-01 12:01:02,67,Male,45-54,Low,Social Media,1
2015-01-01 12:01:02,68,Female,45-54,Low,Social Media,1
2015-01-01 12:01:02,69,Male,>54,Low,Social Media,1
2015-01-01 12:01:02,70,Female,>54,Medium,Social Media,1
2015-01-01 12:01:02,71,Male,<25,Medium,Social Media,1
2015-01-01 12:01:02,72,Female,<25,Medium,Social Media,1
2015-01-01 12:01:02,73,Male,25-34,Medium,Social Media,1
2015-01-01 12:01:02,74,Female,25-34,Medium,Social Media,1
2015-01-01 12:01:02,75,Male,35-44,Medium,Social Media,1
2015-01-01 12:01:02,76,Female,35-44,Medium,Social Media,1
2015-01-01 12:01:02,77,Male,45-54,Medium,Social Media,1
2015-01-01 12:01:02,78,Female,45-54,Medium,Social Media,1
2015-01-01 12:01:02,79,Male,>54,Medium,Social Media,1
2015-01-01 12:01:02,80,Female,>54,Medium,Social Media,1
2015-01-01 12:01:02,81,Male,<25,High,Social Media,1
2015-01-01 12:01:02,82,Female,<25,High,Social Media,1
2015-01-01 12:01:02,83,Male,25-34,High,Social Media,1
2015-01-01 12:01:02,84,Female,25-34,High,Social Media,1
2015-01-01 12:01:02,85,Male,35-44,High,Social Media,1
2015-01-01 12:01:02,86,Female,35-44,High,Social Media,1
2015-01-01 12:01:02,87,Male,45-54,High,Social Media,1
2015-01-01 12:01:02,88,Female,45-54,High,Social Media,1
2015-01-01 12:01:02,89,Male,>54,High,Social Media,1
2015-01-01 12:01:02,90,Female,>54,High,Social Media,1
2015-01-01 12:01:02,91,Male,<25,Low,Blog,1
2015-01-01 12:01:02,92,Female,<25,Low,Blog,1
2015-01-01 12:01:02,93,Male,25-34,Low,Blog,1
2015-01-01 12:01:02,94,Female,25-34,Low,Blog,1
2015-01-01 12:01:02,95,Male,35-44,Low,Blog,1
2015-01-01 12:01:02,96,Female,35-44,Low,Blog,1
2015-01-01 12:01:02,97,Male,45-54,Low,Blog,1
2015-01-01 12:01:02,98,Female,45-54,Low,Blog,1
2015-01-01 12:01:02,99,Male,>54,Low,Blog,1
2015-01-01 12:01:02,100,Female,>54,Medium,Blog,1
2015-01-01 12:01:02,101,Male,<25,Medium,Blog,1
2015-01-01 12:01:02,102,Female,<25,Medium,Blog,1
2015-01-01 12:01:02,103,Male,25-34,Medium,Blog,1
2015-01-01 12:01:02,104,Female,25-34,Medium,Blog,1
2015-01-01 12:01:02,105,Male,35-44,Medium,Blog,1
